date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:57:16	4168/4168	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Oct%202022%2014:19:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-most-popular-of-all-time.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=6b9b3ca668420c3d807c332c51ee7f2c	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-most-popular-of-all-time0931.png	(from https://www.classcentral.com/)
01:57:16	198636/198636	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:07:09%20GMT	https://www.classcentral.com/report/most-popular-online-courses/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/most-popular-online-courses/index.html	(from https://www.classcentral.com/)
01:57:17	35437/35437	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2011:28:58%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-most-popular-of-all-time.png?auto=format&h=420&ixlib=php-3.3.1&s=8ddc221d6528da20924c85c064e17572	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-most-popular-of-all-time45d9.png	(from https://www.classcentral.com/)
01:57:19	6215/6215	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2012:57:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d3af0d0d31cdbdc684a726b330a759f	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social5b92.jpg	(from https://www.classcentral.com/)
01:57:19	145352/145352	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:06:38%20GMT	https://www.classcentral.com/report/best-free-online-courses-2022/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/best-free-online-courses-2022/index.html	(from https://www.classcentral.com/)
01:57:20	816890/816890	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2023:57:17%20GMT	https://www.classcentral.com/collection/ivy-league-moocs	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/collection/ivy-league-moocs.html	(from https://www.classcentral.com/)
01:57:21	50744/50744	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Feb%202023%2008:56:19%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&h=420&ixlib=php-3.3.1&s=c49b305f32e1e971696b9852e3971c6b	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social1fe9.jpg	(from https://www.classcentral.com/)
01:57:22	153479/153479	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:06:52%20GMT	https://www.classcentral.com/report/best-free-online-courses-2021/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/best-free-online-courses-2021/index.html	(from https://www.classcentral.com/)
01:57:22	5751/5751	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2023:42:50%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=dbef6e5a11e80f652ab6a5ce5eb593b8	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-coursesd038.png	(from https://www.classcentral.com/)
01:57:23	96645/96645	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2020:44:29%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
01:57:24	176734/176734	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:55%20GMT	https://www.classcentral.com/report/most-popular-courses-2022/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/most-popular-courses-2022/index.html	(from https://www.classcentral.com/)
01:57:24	178614/178614	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:07:06%20GMT	https://www.classcentral.com/report/100-most-popular-online-courses-2021/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/100-most-popular-online-courses-2021/index.html	(from https://www.classcentral.com/)
01:57:24	6083/6083	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2015:46:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
01:57:26	93874/93874	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2008:56:20%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
01:57:26	516919/516919	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2018:12:22%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
01:57:26	6773/6773	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Oct%202022%2013:00:41%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
01:57:27	418764/418764	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:41%20GMT	https://www.classcentral.com/report/free-certificates/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
01:57:27	29596/29596	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2008:56:20%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
01:57:28	193903/193903	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:05:18%20GMT	https://www.classcentral.com/report/free-google-certifications/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
01:57:30	378/378	---MC-	302	error ('Found')	text/html	date:Tue,%2021%20Feb%202023%2023:57:28%20GMT	https://www.classcentral.com/new-online-courses	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
01:57:30	824630/824630	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2023:57:28%20GMT	https://www.classcentral.com/starting-this-month	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
01:57:32	498/498	---MC-	302	error ('Found')	text/html	date:Tue,%2021%20Feb%202023%2023:57:30%20GMT	https://www.classcentral.com/most-popular-courses	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
01:57:33	765725/765725	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2023:57:30%20GMT	https://www.classcentral.com/new-online-courses/february-2023	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/new-online-courses/february-2023.html	(from https://www.classcentral.com/)
01:57:33	141033/141033	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:09:31%20GMT	https://www.classcentral.com/report/most-popular-february-2023/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/most-popular-february-2023/index.html	(from https://www.classcentral.com/)
01:57:34	845717/845717	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2023:57:32%20GMT	https://www.classcentral.com/subject/ai	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
01:57:36	825343/825343	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2023:57:33%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
01:57:36	7805/7805	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:57:34%20GMT	https://www.classcentral.com/subject/information-technology	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/information-technology	(from https://www.classcentral.com/)
01:57:37	769284/769284	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2023:57:34%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
01:57:37	7750/7750	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:57:35%20GMT	https://www.classcentral.com/subject/computer-networking	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
01:57:38	7737/7737	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:57:37%20GMT	https://www.classcentral.com/subject/machine-learning	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/machine-learning	(from https://www.classcentral.com/)
01:57:39	7887/7887	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:57:38%20GMT	https://www.classcentral.com/subject/devops	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/devops.59.delayed	(from https://www.classcentral.com/)
01:57:40	7937/7937	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:57:39%20GMT	https://www.classcentral.com/subject/deep-learning	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/deep-learning.5a.delayed	(from https://www.classcentral.com/)
01:57:43	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:57:42%20GMT	https://www.classcentral.com/subject/quantum-computing	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/quantum-computing.5c.delayed	(from https://www.classcentral.com/)
01:57:44	761973/761973	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2023:57:42%20GMT	https://www.classcentral.com/subject/cryptography	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/cryptography.html	(from https://www.classcentral.com/)
01:57:46	7984/7984	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:57:45%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/distributed-systems.5e.delayed	(from https://www.classcentral.com/)
01:57:47	745430/745430	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2023:57:44%20GMT	https://www.classcentral.com/subject/hci	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/hci.html	(from https://www.classcentral.com/)
01:57:47	7732/7732	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:57:46%20GMT	https://www.classcentral.com/subject/blockchain	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/blockchain	(from https://www.classcentral.com/)
01:57:50	7974/7974	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:57:48%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/computer-graphics.61.delayed	(from https://www.classcentral.com/)
01:57:51	741788/741788	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2023:57:48%20GMT	https://www.classcentral.com/subject/operating-systems	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/operating-systems.html	(from https://www.classcentral.com/)
01:57:53	7802/7802	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:57:51%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/disease-and-disorders	(from https://www.classcentral.com/)
01:57:54	819302/819302	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2023:57:51%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/nutrition-and-wellness.html	(from https://www.classcentral.com/)
01:57:54	7724/7724	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:57:52%20GMT	https://www.classcentral.com/subject/public-health	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/public-health	(from https://www.classcentral.com/)
01:57:56	7890/7890	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:57:55%20GMT	https://www.classcentral.com/subject/nursing	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/nursing.66.delayed	(from https://www.classcentral.com/)
01:57:57	791153/791153	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2023:57:55%20GMT	https://www.classcentral.com/subject/health-care	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/health-care.html	(from https://www.classcentral.com/)
01:57:57	7676/7676	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:57:56%20GMT	https://www.classcentral.com/subject/anatomy	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/anatomy	(from https://www.classcentral.com/)
01:58:00	7852/7852	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:57:58%20GMT	https://www.classcentral.com/subject/cme	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/cme.69.delayed	(from https://www.classcentral.com/)
01:58:01	740625/740625	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2023:57:58%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/veterinary-science.html	(from https://www.classcentral.com/)
01:58:02	7821/7821	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:58:01%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/foundations-of-mathematics	(from https://www.classcentral.com/)
01:58:03	790353/790353	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2023:58:01%20GMT	https://www.classcentral.com/subject/statistics	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/statistics.html	(from https://www.classcentral.com/)
01:58:03	7679/7679	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:58:02%20GMT	https://www.classcentral.com/subject/calculus	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/calculus	(from https://www.classcentral.com/)
01:58:06	7913/7913	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:58:04%20GMT	https://www.classcentral.com/subject/trigonometry	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/trigonometry.6e.delayed	(from https://www.classcentral.com/)
01:58:07	743820/743820	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2023:58:04%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/discrete-mathematics.html	(from https://www.classcentral.com/)
01:58:07	7701/7701	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:58:05%20GMT	https://www.classcentral.com/subject/geometry	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/geometry	(from https://www.classcentral.com/)
01:58:09	7927/7927	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:58:08%20GMT	https://www.classcentral.com/subject/precalculus	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/precalculus.71.delayed	(from https://www.classcentral.com/)
01:58:10	762737/762737	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2023:58:08%20GMT	https://www.classcentral.com/subject/algebra	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/algebra.html	(from https://www.classcentral.com/)
01:58:10	7724/7724	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:58:09%20GMT	https://www.classcentral.com/subject/number-theory	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/number-theory	(from https://www.classcentral.com/)
01:58:13	7981/7981	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:58:11%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/mathematical-logic.74.delayed	(from https://www.classcentral.com/)
01:58:13	728249/728249	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2023:58:11%20GMT	https://www.classcentral.com/subject/combinatorics	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/combinatorics.html	(from https://www.classcentral.com/)
01:58:14	7768/7768	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:58:12%20GMT	https://www.classcentral.com/subject/linear-programming	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/linear-programming	(from https://www.classcentral.com/)
01:58:16	7868/7868	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:58:15%20GMT	https://www.classcentral.com/subject/finance	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/finance.77.delayed	(from https://www.classcentral.com/)
01:58:17	795003/795003	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2023:58:15%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/management-and-leadership.html	(from https://www.classcentral.com/)
01:58:17	7758/7758	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:58:16%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/entrepreneurship	(from https://www.classcentral.com/)
01:58:20	7966/7966	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:58:18%20GMT	https://www.classcentral.com/subject/strategic-management	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/strategic-management.7a.delayed	(from https://www.classcentral.com/)
01:58:20	810195/810195	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2023:58:18%20GMT	https://www.classcentral.com/subject/marketing	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/marketing.html	(from https://www.classcentral.com/)
01:58:21	7761/7761	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:58:19%20GMT	https://www.classcentral.com/subject/industry-specific	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/industry-specific	(from https://www.classcentral.com/)
01:58:23	7924/7924	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:58:22%20GMT	https://www.classcentral.com/subject/accounting	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/accounting.7d.delayed	(from https://www.classcentral.com/)
01:58:24	774623/774623	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2023:58:21%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/business-intelligence.html	(from https://www.classcentral.com/)
01:58:24	7734/7734	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:58:23%20GMT	https://www.classcentral.com/subject/human-resources	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/human-resources	(from https://www.classcentral.com/)
01:58:27	7880/7880	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:58:25%20GMT	https://www.classcentral.com/subject/sales	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/sales.80.delayed	(from https://www.classcentral.com/)
01:58:28	781667/781667	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2023:58:25%20GMT	https://www.classcentral.com/subject/project-management	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/project-management.html	(from https://www.classcentral.com/)
01:58:29	7761/7761	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2023:58:28%20GMT	https://www.classcentral.com/subject/business-software	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/subject/business-software	(from https://www.classcentral.com/)
